Fecha,Cierre,Apertura,Máximo,Mínimo,Vol,% var
2021-08-16,1787.2,"1,777.70","1,787.90","1,770.40",0.86K,0.66%
2021-08-17,1785.5,"1,786.50","1,794.50","1,779.60",1.12K,-0.10%
2021-08-18,1782.1,"1,785.70","1,793.00","1,776.50",0.56K,-0.19%
2021-08-19,1780.6,"1,787.20","1,792.20","1,774.00",0.40K,-0.08%
2021-08-20,1781.4,"1,779.50","1,787.80","1,778.00",0.62K,0.04%
2021-08-23,1803.6,"1,780.70","1,805.50","1,775.90",0.78K,1.25%
2021-08-24,1805.9,"1,804.80","1,809.40","1,800.00",0.50K,0.13%
2021-08-25,1788.2,"1,802.10","1,802.10","1,782.50",0.91K,-0.98%
2021-08-26,1792.4,"1,790.00","1,796.10","1,780.70",0.57K,0.23%
2021-08-27,1816.6,"1,794.60","1,818.70","1,786.70",1.22K,1.35%
2021-08-30,1809.8,"1,819.00","1,823.60","1,807.80",2.78K,-0.37%
2021-08-31,1815.8,"1,810.00","1,819.50","1,801.30",5.15K,0.33%
2021-09-01,1813.8,"1,815.00","1,820.20","1,808.80",5.39K,-0.11%
2021-09-02,1809.4,"1,814.20","1,817.10","1,804.60",3.45K,-0.24%
2021-09-03,1831.5,"1,809.50","1,834.50","1,809.00",5.23K,1.22%
2021-09-06,1798.5,"1,833.50","1,833.50","1,793.70",252.48K,-1.80%
2021-09-07,1796.3,"1,831.50","1,831.50","1,791.80",8.86K,-0.12%
2021-09-08,1791.2,"1,794.10","1,802.20","1,780.80",3.91K,-0.28%
2021-09-09,1797.8,"1,789.50","1,800.80","1,783.70",6.41K,0.37%
2021-09-10,1789.9,"1,794.40","1,803.70","1,786.50",2.94K,-0.44%
2021-09-13,1792.3,"1,787.50","1,797.80","1,782.30",2.76K,0.13%
2021-09-14,1805.0,"1,792.80","1,808.40","1,778.60",5.78K,0.71%
2021-09-15,1792.6,"1,804.20","1,806.00","1,789.80",2.66K,-0.69%
2021-09-16,1754.6,"1,793.50","1,795.10","1,743.50",11.97K,-2.12%
2021-09-17,1749.4,"1,751.10","1,765.40","1,745.40",8.31K,-0.30%
2021-09-20,1761.8,"1,752.00","1,766.00","1,740.50",3.66K,0.71%
2021-09-21,1776.1,"1,763.40","1,780.80","1,756.30",11.49K,0.81%
2021-09-22,1776.7,"1,773.10","1,785.90","1,762.80",6.34K,0.03%
2021-09-23,1747.7,"1,766.90","1,774.50","1,736.30",10.63K,-1.63%
2021-09-24,1749.7,"1,741.30","1,755.60","1,738.30",9.36K,0.11%
2021-09-27,1750.0,"1,750.00","1,758.70","1,744.10",9.86K,0.02%
2021-09-28,1735.9,"1,748.10","1,751.90","1,726.40",15.75K,-0.81%
2021-09-29,1722.2,"1,733.50","1,745.10","1,721.50",0.84K,-0.79%
2021-09-30,1756.3,"1,725.90","1,763.40","1,723.30",0.39K,1.98%
2021-10-01,1757.7,"1,755.90","1,764.30","1,750.00",0.15K,0.08%
2021-10-04,1766.9,"1,760.40","1,769.50","1,747.30",0.55K,0.52%
2021-10-05,1760.2,"1,768.90","1,768.90","1,748.10",0.32K,-0.38%
2021-10-06,1761.2,"1,757.70","1,765.40","1,745.80",0.39K,0.06%
2021-10-07,1758.6,"1,763.30","1,766.20","1,753.20",0.47K,-0.15%
2021-10-08,1756.8,"1,757.10","1,780.60","1,755.00",0.62K,-0.10%
2021-10-11,1755.1,"1,754.00","1,759.80","1,752.30",0.12K,-0.10%
2021-10-12,1758.7,"1,752.30","1,769.50","1,751.40",0.55K,0.21%
2021-10-13,1794.1,"1,760.40","1,796.10","1,758.50",0.41K,2.01%
2021-10-14,1797.3,"1,793.00","1,800.70","1,788.10",0.43K,0.18%
2021-10-15,1767.7,"1,796.80","1,796.80","1,766.30",0.88K,-1.65%
2021-10-18,1765.1,"1,767.10","1,770.20","1,760.20",2.18K,-0.15%
2021-10-19,1769.9,"1,764.10","1,785.00","1,763.00",0.22K,0.27%
2021-10-20,1784.4,"1,768.50","1,789.00","1,768.40",0.32K,0.82%
2021-10-21,1781.3,"1,782.40","1,788.80","1,778.00",0.12K,-0.17%
2021-10-22,1795.7,"1,786.00","1,813.50","1,785.00",0.31K,0.81%
2021-10-25,1806.2,"1,793.50","1,810.10","1,793.30",0.22K,0.58%
2021-10-26,1792.5,"1,808.60","1,808.80","1,783.30",0.58K,-0.76%
2021-10-27,1797.8,"1,789.40","1,799.00","1,785.80",0.54K,0.30%
2021-10-28,1802.6,"1,798.70","1,812.70","1,793.10",220.88K,0.27%
2021-10-29,1783.9,"1,801.50","1,802.90","1,772.40",254.51K,-1.04%
2021-11-01,1795.8,"1,785.30","1,797.50","1,780.20",143.33K,0.67%
2021-11-02,1789.4,"1,794.80","1,797.80","1,787.40",145.79K,-0.36%
2021-11-03,1763.9,"1,789.20","1,789.30","1,758.50",257.43K,-1.43%
2021-11-04,1793.5,"1,769.90","1,800.30","1,769.30",222.61K,1.68%
2021-11-05,1816.8,"1,792.60","1,820.10","1,785.30",299.62K,1.30%
2021-11-08,1828.0,"1,820.60","1,828.30","1,813.80",200.41K,0.62%
2021-11-09,1830.8,"1,826.90","1,834.80","1,821.00",224.41K,0.15%
2021-11-10,1848.3,"1,834.50","1,870.60","1,823.00",352.79K,0.96%
2021-11-11,1863.9,"1,851.50","1,868.70","1,845.10",205.31K,0.84%
2021-11-12,1868.5,"1,864.30","1,871.40","1,847.50",201.36K,0.25%
2021-11-15,1866.6,"1,872.60","1,873.00","1,858.50",221.21K,-0.10%
2021-11-16,1854.1,"1,864.90","1,879.50","1,851.00",220.43K,-0.67%
2021-11-17,1870.2,"1,851.60","1,870.60","1,851.10",172.42K,0.87%
2021-11-18,1861.4,"1,869.50","1,873.30","1,856.60",186.06K,-0.47%
2021-11-19,1851.6,"1,860.80","1,868.10","1,844.20",234.08K,-0.53%
2021-11-22,1806.3,"1,848.30","1,850.40","1,802.40",352.86K,-2.45%
2021-11-23,1783.8,"1,807.10","1,812.50","1,781.70",311.35K,-1.25%
2021-11-24,1784.3,"1,789.80","1,796.20","1,777.40",203.24K,0.03%
2021-11-25,1785.5,"1,789.60","1,816.30","1,778.60",186.80K,0.07%
2021-11-26,1785.5,"1,789.60","1,816.30","1,778.60",186.80K,0.00%
2021-11-29,1783.8,"1,794.50","1,800.20","1,781.10",1.77K,-0.10%
2021-11-30,1775.1,"1,785.80","1,809.60","1,770.00",1.75K,-0.49%
2021-12-01,1783.0,"1,776.00","1,792.40","1,772.50",1.27K,0.45%
2021-12-02,1761.6,"1,782.20","1,782.50","1,761.80",0.93K,-1.20%
2021-12-03,1782.9,"1,770.40","1,785.90","1,765.90",0.84K,1.21%
2021-12-06,1778.5,"1,786.80","1,786.80","1,775.30",0.35K,-0.25%
2021-12-07,1783.6,"1,778.20","1,786.50","1,771.80",0.55K,0.29%
2021-12-08,1784.5,"1,784.00","1,790.90","1,779.80",1.04K,0.05%
2021-12-09,1775.7,"1,783.20","1,786.80","1,774.30",0.31K,-0.49%
2021-12-10,1783.8,"1,775.20","1,789.40","1,769.60",0.45K,0.46%
2021-12-13,1787.3,"1,783.00","1,790.20","1,781.60",0.36K,0.20%
2021-12-14,1771.3,"1,786.10","1,787.70","1,766.00",0.44K,-0.90%
2021-12-15,1763.6,"1,770.40","1,779.80","1,754.30",1.13K,-0.43%
2021-12-16,1797.4,"1,778.30","1,799.30","1,775.00",0.47K,1.92%
2021-12-17,1804.1,"1,800.10","1,814.10","1,796.50",0.79K,0.37%
2021-12-20,1793.8,"1,798.50","1,803.50","1,789.00",0.42K,-0.57%
2021-12-21,1788.0,"1,790.70","1,799.90","1,784.70",0.47K,-0.32%
2021-12-22,1801.5,"1,789.80","1,805.00","1,785.90",1.00K,0.76%
2021-12-23,1811.0,"1,804.90","1,810.80","1,799.80",0.77K,0.53%
2021-12-27,1808.0,"1,808.40","1,813.30","1,803.70",1.19K,-0.17%
2021-12-28,1810.1,"1,812.00","1,820.00","1,805.30",0.61K,0.12%
2021-12-29,1804.8,"1,805.00","1,807.10","1,788.40",0.62K,-0.29%
2021-12-30,1814.1,"1,805.60","1,818.10","1,796.20",113.43K,0.52%
2021-12-31,1828.6,"1,817.00","1,831.40","1,815.40",106.60K,0.80%
2022-01-03,1800.1,"1,830.10","1,833.00","1,798.20",168.31K,-1.56%
2022-01-04,1814.6,"1,801.10","1,817.20","1,798.10",167.71K,0.81%
2022-01-05,1825.1,"1,815.20","1,830.70","1,808.20",173.34K,0.58%
2022-01-06,1789.2,"1,810.60","1,811.60","1,785.40",238.64K,-1.97%
2022-01-07,1797.4,"1,791.00","1,798.40","1,781.30",238.93K,0.46%
2022-01-10,1798.8,"1,796.40","1,802.00","1,789.30",173.04K,0.08%
2022-01-11,1818.5,"1,801.30","1,823.10","1,799.70",184.15K,1.10%
2022-01-12,1827.3,"1,821.30","1,828.20","1,814.40",192.98K,0.48%
2022-01-13,1821.4,"1,825.70","1,828.30","1,811.80",215.52K,-0.32%
2022-01-14,1816.5,"1,822.10","1,829.30","1,814.20",174.94K,-0.27%
2022-01-17,1812.4,"1,818.70","1,822.90","1,804.70",362.94K,-0.23%
2022-01-18,1812.4,"1,818.70","1,822.90","1,804.70",362.94K,0.00%
2022-01-19,1843.2,"1,812.90","1,843.90","1,809.00",318.49K,1.70%
2022-01-20,1842.6,"1,840.10","1,848.50","1,836.20",233.86K,-0.03%
2022-01-21,1831.8,"1,840.60","1,843.70","1,828.40",225.25K,-0.59%
2022-01-24,1841.7,"1,835.20","1,844.90","1,829.30",244.33K,0.54%
2022-01-25,1852.5,"1,843.60","1,854.20","1,834.40",197.80K,0.59%
2022-01-26,1829.7,"1,848.00","1,850.20","1,814.10",270.03K,-1.23%
2022-01-27,1793.1,"1,819.00","1,821.40","1,790.60",196.04K,-2.00%
2022-01-28,1785.8,"1,798.40","1,799.10","1,779.70",1.30K,-0.41%
2022-01-31,1796.0,"1,791.80","1,800.00","1,785.70",1.37K,0.57%
2022-02-01,1800.8,"1,798.10","1,808.70","1,796.00",2.54K,0.27%
2022-02-02,1809.5,"1,800.30","1,810.50","1,794.50",1.22K,0.48%
2022-02-03,1803.2,"1,806.80","1,807.60","1,787.80",1.18K,-0.35%
2022-02-04,1806.8,"1,804.60","1,814.50","1,792.40",1.62K,0.20%
2022-02-07,1820.8,"1,807.80","1,823.30","1,807.80",1.41K,0.77%
2022-02-08,1826.8,"1,820.70","1,828.70","1,815.70",0.93K,0.33%
2022-02-09,1835.6,"1,826.10","1,835.80","1,824.70",0.88K,0.48%
2022-02-10,1836.4,"1,833.10","1,842.20","1,821.00",0.79K,0.04%
2022-02-11,1841.1,"1,827.40","1,866.40","1,821.50",0.95K,0.26%
2022-02-14,1868.3,"1,861.40","1,875.00","1,851.10",0.86K,1.48%
2022-02-15,1855.1,"1,872.00","1,880.10","1,844.70",0.88K,-0.71%
2022-02-16,1870.5,"1,854.30","1,873.40","1,851.70",0.43K,0.83%
2022-02-17,1901.0,"1,870.60","1,902.30","1,869.90",0.96K,1.63%
2022-02-18,1898.8,"1,901.20","1,903.50","1,887.50",0.64K,-0.12%
2022-02-21,1907.4,"1,903.50","1,918.30","1,889.70",334.59K,0.45%
2022-02-22,1906.4,"1,902.50","1,916.80","1,888.70",2.19K,-0.05%
2022-02-23,1909.4,"1,900.30","1,911.50","1,890.40",1.98K,0.16%
2022-02-24,1925.4,"1,911.10","1,975.00","1,880.00",2.71K,0.84%
2022-02-25,1887.6,"1,906.50","1,925.00","1,884.40",229.78K,-1.96%
2022-02-28,1900.7,"1,921.00","1,935.20","1,892.20",249.27K,0.69%
2022-03-01,1943.8,"1,908.40","1,952.60","1,903.00",224.00K,2.27%
2022-03-02,1922.3,"1,945.30","1,951.40","1,916.00",227.98K,-1.11%
2022-03-03,1935.9,"1,931.70","1,944.60","1,923.10",180.21K,0.71%
2022-03-04,1966.6,"1,938.50","1,974.90","1,931.50",241.53K,1.59%
2022-03-07,1995.9,"1,978.50","2,007.50","1,964.20",372.19K,1.49%
2022-03-08,2043.3,"2,001.00","2,078.80","1,985.80",447.65K,2.37%
2022-03-09,1988.2,"2,060.20","2,068.50","1,981.00",360.35K,-2.70%
2022-03-10,2000.4,"1,992.80","2,015.10","1,975.00",303.27K,0.61%
2022-03-11,1985.0,"2,000.30","2,004.00","1,960.60",262.09K,-0.77%
2022-03-14,1960.8,"1,988.70","1,994.80","1,952.00",162.20K,-1.22%
2022-03-15,1929.7,"1,953.70","1,956.90","1,908.10",220.37K,-1.59%
2022-03-16,1909.2,"1,920.10","1,930.10","1,895.20",195.46K,-1.06%
2022-03-17,1943.2,"1,928.40","1,951.00","1,924.00",149.83K,1.78%
2022-03-18,1929.3,"1,943.90","1,946.20","1,918.00",150.88K,-0.72%
2022-03-21,1929.5,"1,922.40","1,941.80","1,917.20",146.41K,0.01%
2022-03-22,1921.5,"1,936.10","1,939.50","1,909.80",153.28K,-0.41%
2022-03-23,1937.3,"1,920.90","1,948.80","1,915.60",153.31K,0.82%
2022-03-24,1962.2,"1,944.10","1,967.20","1,937.40",181.20K,1.29%
2022-03-25,1954.2,"1,957.80","1,965.10","1,942.60",147.90K,-0.41%
2022-03-28,1939.8,"1,958.70","1,959.80","1,915.70",181.37K,-0.74%
2022-03-29,1912.2,"1,922.40","1,929.40","1,888.30",128.05K,-1.42%
2022-03-30,1936.1,"1,922.40","1,940.00","1,917.80",2.38K,1.25%
2022-03-31,1951.1,"1,935.40","1,951.90","1,921.50",1.46K,0.77%
2022-04-01,1920.9,"1,939.30","1,940.90","1,919.00",1.09K,-1.55%
2022-04-04,1930.6,"1,924.50","1,938.00","1,917.80",2.01K,0.50%
2022-04-05,1924.1,"1,934.40","1,945.00","1,918.10",1.19K,-0.34%
2022-04-06,1919.7,"1,924.80","1,932.00","1,914.00",1.21K,-0.23%
2022-04-07,1934.7,"1,923.80","1,937.10","1,920.40",1.19K,0.78%
2022-04-08,1942.4,"1,931.30","1,948.90","1,928.70",0.96K,0.40%
2022-04-11,1945.1,"1,949.50","1,970.80","1,940.80",0.40K,0.14%
2022-04-12,1973.2,"1,953.50","1,979.20","1,951.00",1.00K,1.44%
2022-04-13,1981.9,"1,968.60","1,982.40","1,963.70",0.53K,0.44%
2022-04-14,1972.2,"1,977.50","1,981.10","1,961.20",0.57K,-0.49%
2022-04-18,1983.6,"1,974.80","2,000.00","1,972.50",0.51K,0.58%
2022-04-19,1956.3,"1,978.60","1,981.00","1,943.50",0.78K,-1.38%
2022-04-20,1952.9,"1,949.90","1,957.80","1,938.70",0.63K,-0.17%
2022-04-21,1945.4,"1,955.00","1,955.20","1,935.80",0.47K,-0.38%
2022-04-22,1931.6,"1,949.50","1,954.20","1,926.70",0.67K,-0.71%
2022-04-25,1893.3,"1,932.30","1,932.30","1,890.00",1.62K,-1.98%
2022-04-26,1901.5,"1,898.50","1,908.50","1,894.00",0.46K,0.43%
2022-04-27,1885.8,"1,903.10","1,903.10","1,879.20",1.79K,-0.83%
2022-04-28,1891.3,"1,886.80","1,897.80","1,870.90",170.91K,0.29%
2022-04-29,1911.7,"1,895.80","1,921.30","1,893.50",177.14K,1.08%
2022-05-02,1863.6,"1,896.20","1,900.40","1,853.40",193.83K,-2.52%
2022-05-03,1870.6,"1,863.60","1,878.40","1,849.70",167.43K,0.38%
2022-05-04,1868.8,"1,868.30","1,892.00","1,861.10",161.48K,-0.10%
2022-05-05,1875.7,"1,884.10","1,910.70","1,872.30",218.39K,0.37%
2022-05-06,1882.8,"1,877.50","1,894.00","1,865.00",194.28K,0.38%
2022-05-09,1858.6,"1,883.70","1,885.60","1,851.00",218.82K,-1.29%
2022-05-10,1841.0,"1,853.90","1,864.70","1,834.50",260.81K,-0.95%
2022-05-11,1853.7,"1,836.60","1,857.80","1,830.60",243.56K,0.69%
2022-05-12,1824.6,"1,852.30","1,858.80","1,820.10",255.61K,-1.57%
2022-05-13,1808.2,"1,821.40","1,827.60","1,797.20",179.48K,-0.90%
2022-05-16,1814.0,"1,809.40","1,826.00","1,785.00",159.49K,0.32%
2022-05-17,1818.9,"1,823.90","1,834.80","1,811.00",137.29K,0.27%
2022-05-18,1815.9,"1,813.20","1,822.90","1,805.00",150.35K,-0.16%
2022-05-19,1841.2,"1,815.10","1,848.20","1,808.40",175.24K,1.39%
2022-05-20,1842.1,"1,839.60","1,847.80","1,830.60",143.05K,0.05%
2022-05-23,1847.8,"1,844.40","1,864.30","1,843.30",163.27K,0.31%
2022-05-24,1865.4,"1,852.30","1,869.10","1,847.60",174.76K,0.95%
2022-05-25,1846.3,"1,865.40","1,866.70","1,838.70",182.82K,-1.02%
2022-05-26,1847.6,"1,851.80","1,852.80","1,836.30",123.36K,0.07%
2022-05-27,1854.0,"1,852.00","1,862.70","1,849.70",1.10K,0.35%
2022-05-30,1848.4,"1,856.50","1,867.90","1,837.60",201.80K,-0.30%
2022-05-31,1845.2,"1,852.60","1,863.70","1,834.70",1.81K,-0.17%
2022-06-01,1845.8,"1,837.10","1,850.00","1,827.90",1.23K,0.03%
2022-06-02,1868.4,"1,846.80","1,870.70","1,844.00",0.70K,1.22%
2022-06-03,1847.3,"1,869.80","1,875.00","1,847.20",0.57K,-1.13%
2022-06-06,1840.8,"1,849.90","1,857.50","1,840.30",0.31K,-0.35%
2022-06-07,1849.2,"1,841.10","1,855.00","1,836.00",0.62K,0.46%
2022-06-08,1853.6,"1,852.00","1,859.10","1,844.40",0.17K,0.24%
2022-06-09,1850.1,"1,853.20","1,853.80","1,839.00",0.34K,-0.19%
2022-06-10,1872.7,"1,847.50","1,876.60","1,824.10",1.15K,1.22%
2022-06-13,1829.2,"1,876.40","1,879.50","1,818.60",0.73K,-2.32%
2022-06-14,1810.5,"1,810.70","1,830.00","1,803.00",1.37K,-1.02%
2022-06-15,1816.3,"1,806.60","1,840.00","1,805.60",1.03K,0.32%
2022-06-16,1846.6,"1,831.90","1,855.80","1,815.80",0.98K,1.67%
2022-06-17,1836.5,"1,851.80","1,851.80","1,832.00",0.48K,-0.55%
2022-06-20,1838.8,"1,840.60","1,848.40","1,830.70",176.30K,0.13%
2022-06-21,1835.4,"1,834.70","1,842.40","1,831.00",0.42K,-0.18%
2022-06-22,1835.2,"1,829.30","1,845.10","1,822.30",0.53K,-0.01%
2022-06-23,1826.3,"1,835.00","1,842.90","1,822.40",0.23K,-0.48%
2022-06-24,1827.0,"1,822.60","1,829.00","1,814.60",0.57K,0.04%
2022-06-27,1821.0,"1,833.40","1,837.30","1,818.00",0.58K,-0.33%
2022-06-28,1817.5,"1,820.10","1,825.30","1,816.40",0.39K,-0.19%
2022-06-29,1817.5,"1,821.40","1,834.90","1,810.70",155.54K,0.00%
2022-06-30,1807.3,"1,819.20","1,826.80","1,802.50",208.90K,-0.56%
2022-07-01,1801.5,"1,808.10","1,813.60","1,783.40",249.49K,-0.32%
2022-07-04,1763.9,"1,814.40","1,815.20","1,763.00",310.37K,-2.09%
2022-07-05,1763.9,"1,814.40","1,815.20","1,763.00",310.37K,0.00%
2022-07-06,1736.5,"1,764.20","1,771.50","1,730.70",258.82K,-1.55%
2022-07-07,1739.7,"1,737.20","1,748.20","1,734.70",151.26K,0.18%
2022-07-08,1742.3,"1,738.70","1,751.70","1,726.00",189.18K,0.15%
2022-07-11,1731.7,"1,741.50","1,743.00","1,729.00",171.90K,-0.61%
2022-07-12,1724.8,"1,731.30","1,742.20","1,721.60",255.17K,-0.40%
2022-07-13,1735.5,"1,723.60","1,744.30","1,704.50",300.55K,0.62%
2022-07-14,1705.8,"1,733.60","1,734.80","1,695.00",266.35K,-1.71%
2022-07-15,1703.6,"1,708.20","1,714.20","1,696.60",176.80K,-0.13%
2022-07-18,1710.2,"1,706.40","1,722.00","1,704.40",157.54K,0.39%
2022-07-19,1710.7,"1,707.20","1,716.50","1,702.60",131.77K,0.03%
2022-07-20,1700.2,"1,709.50","1,712.70","1,690.10",174.47K,-0.61%
2022-07-21,1713.4,"1,693.70","1,719.50","1,678.40",248.88K,0.78%
2022-07-22,1727.4,"1,717.20","1,738.30","1,711.70",200.62K,0.82%
2022-07-25,1719.1,"1,726.30","1,734.60","1,712.90",160.72K,-0.48%
2022-07-26,1717.7,"1,717.90","1,726.40","1,711.50",147.37K,-0.08%
2022-07-27,1719.1,"1,715.20","1,739.60","1,709.10",144.87K,0.08%
2022-07-28,1754.4,"1,737.00","1,759.00","1,736.50",1.47K,2.05%
2022-07-29,1766.9,"1,758.50","1,769.70","1,754.00",0.86K,0.71%
2022-08-01,1772.7,"1,767.70","1,777.00","1,759.80",1.07K,0.33%
2022-08-02,1774.8,"1,773.90","1,790.50","1,762.00",2.47K,0.12%
2022-08-03,1760.9,"1,763.00","1,774.00","1,754.80",1.82K,-0.78%
2022-08-04,1791.2,"1,765.80","1,795.50","1,764.10",1.65K,1.72%
2022-08-05,1775.8,"1,790.90","1,795.20","1,765.00",2.04K,-0.86%
2022-08-08,1789.6,"1,776.30","1,790.30","1,771.50",1.69K,0.78%
2022-08-09,1796.8,"1,789.50","1,801.00","1,784.00",0.93K,0.40%
2022-08-10,1798.5,"1,796.00","1,809.10","1,788.20",1.60K,0.09%
2022-08-11,1792.1,"1,792.30","1,799.00","1,784.00",1.92K,-0.36%
2022-08-12,1800.8,"1,789.00","1,803.80","1,786.00",0.57K,0.49%
2022-08-15,1783.3,"1,803.70","1,803.70","1,772.80",0.66K,-0.97%
2022-08-16,1774.9,"1,780.10","1,783.00","1,770.50",0.43K,-0.47%
2022-08-17,1761.9,"1,775.50","1,781.70","1,759.00",0.62K,-0.73%
2022-08-18,1756.5,"1,763.00","1,771.00","1,754.60",0.71K,-0.31%
2022-08-19,1748.4,"1,757.70","1,757.70","1,744.80",0.62K,-0.46%
2022-08-22,1734.4,"1,747.00","1,747.00","1,726.00",0.68K,-0.80%
2022-08-23,1747.3,"1,734.60","1,753.00","1,730.00",1.57K,0.74%
2022-08-24,1747.8,"1,746.00","1,755.20","1,742.00",0.97K,0.03%
2022-08-25,1757.8,"1,751.10","1,765.10","1,750.00",0.73K,0.57%
2022-08-26,1736.5,"1,758.00","1,758.00","1,733.10",1.05K,-1.21%
2022-08-29,1736.7,"1,736.00","1,741.00","1,718.20",0.95K,0.01%
2022-08-30,1726.9,"1,740.50","1,743.10","1,723.70",6.95K,-0.56%
2022-08-31,1716.9,"1,725.80","1,728.70","1,711.70",8.91K,-0.58%
2022-09-01,1699.6,"1,713.10","1,713.10","1,689.80",11.25K,-1.01%
2022-09-02,1713.0,"1,698.60","1,719.80","1,696.90",8.55K,0.79%
2022-09-05,1712.9,"1,724.20","1,737.40","1,710.60",206.27K,-0.01%
2022-09-06,1703.4,"1,715.00","1,727.00","1,701.00",7.57K,-0.55%
2022-09-07,1718.2,"1,703.20","1,721.40","1,692.50",7.51K,0.87%
2022-09-08,1710.6,"1,720.30","1,729.30","1,704.40",5.09K,-0.44%
2022-09-09,1718.8,"1,710.20","1,730.50","1,710.00",8.17K,0.48%
2022-09-12,1730.8,"1,719.20","1,736.40","1,712.70",5.71K,0.70%
2022-09-13,1707.1,"1,725.80","1,732.80","1,696.90",11.55K,-1.37%
2022-09-14,1698.2,"1,702.50","1,706.80","1,692.80",7.08K,-0.52%
2022-09-15,1666.8,"1,696.80","1,696.80","1,658.70",12.32K,-1.85%
2022-09-16,1672.8,"1,663.30","1,679.20","1,651.90",10.86K,0.36%
2022-09-19,1667.6,"1,673.00","1,678.00","1,657.10",6.29K,-0.31%
2022-09-20,1661.0,"1,674.60","1,678.00","1,657.80",7.07K,-0.40%
2022-09-21,1665.8,"1,664.60","1,687.00","1,651.50",10.10K,0.29%
2022-09-22,1671.4,"1,670.40","1,683.60","1,653.70",6.42K,0.34%
2022-09-23,1645.3,"1,670.10","1,674.50","1,636.10",17.01K,-1.56%
2022-09-26,1623.6,"1,642.80","1,646.40","1,618.40",14.96K,-1.32%
2022-09-27,1626.5,"1,621.50","1,640.20","1,620.90",15.91K,0.18%
2022-09-28,1660.3,"1,627.00","1,661.50","1,613.00",18.31K,2.08%
2022-09-29,1663.6,"1,662.20","1,667.50","1,644.50",2.39K,0.20%
2022-09-30,1667.2,"1,665.40","1,678.80","1,663.40",0.39K,0.22%
2022-10-03,1697.2,"1,667.90","1,704.00","1,664.40",0.64K,1.80%
2022-10-04,1725.5,"1,703.40","1,731.50","1,699.90",0.81K,1.67%
2022-10-05,1715.6,"1,729.20","1,729.70","1,703.90",1.04K,-0.57%
2022-10-06,1715.5,"1,719.40","1,728.70","1,710.20",0.23K,-0.01%
2022-10-07,1704.0,"1,714.30","1,714.60","1,694.30",0.26K,-0.67%
2022-10-10,1670.1,"1,698.70","1,700.90","1,667.50",0.49K,-1.99%
2022-10-11,1680.9,"1,670.20","1,686.00","1,665.00",0.74K,0.65%
2022-10-12,1672.3,"1,668.30","1,679.60","1,663.00",0.23K,-0.51%
2022-10-13,1671.8,"1,675.30","1,680.00","1,644.50",0.32K,-0.03%
2022-10-14,1643.7,"1,665.60","1,672.10","1,640.80",0.64K,-1.68%
2022-10-17,1658.9,"1,646.30","1,667.60","1,645.20",0.60K,0.92%
2022-10-18,1650.7,"1,651.00","1,660.40","1,647.00",0.72K,-0.49%
2022-10-19,1629.0,"1,652.40","1,654.00","1,628.00",0.30K,-1.31%
2022-10-20,1631.8,"1,628.90","1,644.30","1,621.20",0.50K,0.17%
2022-10-21,1651.5,"1,626.10","1,657.20","1,618.10",0.64K,1.21%
2022-10-24,1649.2,"1,662.00","1,666.30","1,643.60",0.15K,-0.14%
2022-10-25,1653.3,"1,649.60","1,660.50","1,637.00",0.59K,0.25%
2022-10-26,1664.4,"1,652.30","1,674.00","1,652.30",0.32K,0.67%
2022-10-27,1660.3,"1,664.10","1,669.20","1,654.40",2.30K,-0.25%
2022-10-28,1644.8,"1,667.20","1,670.90","1,640.70",196.36K,-0.93%
2022-10-31,1640.7,"1,647.20","1,648.50","1,634.50",128.41K,-0.25%
2022-11-01,1649.7,"1,636.10","1,660.30","1,633.60",197.98K,0.55%
2022-11-02,1650.0,"1,651.40","1,673.10","1,637.40",220.93K,0.02%
2022-11-03,1630.9,"1,639.10","1,643.20","1,618.30",254.70K,-1.16%
2022-11-04,1676.6,"1,631.70","1,686.40","1,631.10",293.52K,2.80%
2022-11-07,1680.5,"1,678.60","1,685.60","1,670.00",187.59K,0.23%
2022-11-08,1716.0,"1,678.00","1,720.40","1,667.10",297.62K,2.11%
2022-11-09,1713.7,"1,715.20","1,725.80","1,705.10",239.65K,-0.13%
2022-11-10,1753.7,"1,709.70","1,760.60","1,705.50",305.72K,2.33%
2022-11-11,1769.4,"1,758.30","1,775.60","1,750.30",227.04K,0.90%
2022-11-14,1776.9,"1,769.40","1,778.40","1,755.80",191.35K,0.42%
2022-11-15,1776.8,"1,774.00","1,791.80","1,770.20",283.02K,-0.01%
2022-11-16,1775.8,"1,782.00","1,788.20","1,773.40",200.76K,-0.06%
2022-11-17,1763.0,"1,777.00","1,777.60","1,756.60",169.10K,-0.72%
2022-11-18,1754.4,"1,763.10","1,769.90","1,749.20",137.33K,-0.49%
2022-11-21,1739.6,"1,752.00","1,755.00","1,733.90",166.08K,-0.84%
2022-11-22,1739.9,"1,739.70","1,751.00","1,737.60",153.09K,0.02%
2022-11-23,1745.6,"1,740.80","1,754.90","1,719.00",167.77K,0.33%
2022-11-24,1754.0,"1,751.00","1,761.20","1,745.90",134.30K,0.48%
2022-11-25,1754.0,"1,751.00","1,761.20","1,745.90",134.30K,0.00%
2022-11-28,1740.3,"1,755.00","1,763.50","1,738.20",132.77K,-0.78%
2022-11-29,1756.3,"1,747.60","1,765.00","1,746.00",1.59K,0.92%
2022-11-30,1753.2,"1,755.50","1,776.70","1,751.80",1.56K,-0.18%
